customer_id,checking_account_status,loan_duration_mo,credit_history,purpose,loan_amount,savings_account_balance,time_employed_yrs,payment_pcnt_income,gender_status,other_signators,time_in_residence,property,age_yrs,other_credit_outstanding,home_ownership,number_loans,job_category,dependents,telephone,foreign_worker,bad_credit
5408293,none,12,current loans paid,car (new),1101,< 100 DM,1 - 4 years,3,male-married/widowed,none,2,real estate,27,none,own,2,skilled,1,yes,yes,0
6973245,> 200 DM or salary assignment,12,current loans paid,radio/television,3016,< 100 DM,1 - 4 years,3,male-married/widowed,none,1,car or other,24,none,own,1,skilled,1,none,yes,0
3458174,< 0 DM,36,current loans paid,furniture/equipment,2712,< 100 DM,>= 7 years,2,male-single,none,2,building society savings/life insurance,41,bank,own,1,skilled,2,none,yes,1
1641060,< 0 DM,8,critical account - other non-bank loans,car (new),731,< 100 DM,>= 7 years,4,male-single,none,4,real estate,47,none,own,2,unskilled-resident,1,none,yes,0
3831409,none,18,critical account - other non-bank loans,furniture/equipment,3780,< 100 DM,< 1 year,3,male-divorced/separated,none,2,car or other,35,none,own,2,highly skilled,1,yes,yes,0
7489128,< 0 DM,21,critical account - other non-bank loans,car (new),1602,< 100 DM,>= 7 years,4,male-married/widowed,none,3,car or other,30,none,own,2,skilled,1,yes,yes,0
2737942,< 0 DM,18,critical account - other non-bank loans,car (new),3966,< 100 DM,>= 7 years,1,female-divorced/separated/married,none,4,real estate,33,bank,rent,3,skilled,1,yes,yes,1
3155576,none,18,no credit - paid,business,4165,< 100 DM,1 - 4 years,2,male-single,none,2,car or other,36,stores,own,2,skilled,2,none,yes,1
6658732,< 0 DM,36,current loans paid,car (used),8335,unknown/none,>= 7 years,3,male-single,none,4,unknown-none,47,none,for free,1,skilled,1,none,yes,1
6286813,0 - 200 DM,48,past payment delays,business,6681,unknown/none,1 - 4 years,4,male-single,none,4,unknown-none,38,none,for free,1,skilled,2,yes,yes,0
7203909,none,24,past payment delays,business,2375,500 - 1000 DM,1 - 4 years,4,male-single,none,2,car or other,44,none,own,2,skilled,2,yes,yes,0
8071605,< 0 DM,18,current loans paid,car (new),1216,< 100 DM,< 1 year,4,female-divorced/separated/married,none,3,car or other,23,none,rent,1,skilled,1,yes,yes,1
2576628,< 0 DM,45,no credit - paid,business,11816,< 100 DM,>= 7 years,2,male-single,none,4,car or other,29,none,rent,2,skilled,1,none,yes,1
3544441,0 - 200 DM,24,current loans paid,radio/television,5084,unknown/none,>= 7 years,2,female-divorced/separated/married,none,4,car or other,42,none,own,1,skilled,1,yes,yes,0
6494860,> 200 DM or salary assignment,15,current loans paid,radio/television,2327,< 100 DM,< 1 year,2,female-divorced/separated/married,none,3,real estate,25,none,own,1,unskilled-resident,1,none,yes,1
5247218,< 0 DM,12,no credit - paid,car (new),1082,< 100 DM,1 - 4 years,4,male-single,none,4,car or other,48,bank,own,2,skilled,1,none,yes,1
7024848,none,12,current loans paid,radio/television,886,unknown/none,1 - 4 years,4,female-divorced/separated/married,none,2,car or other,21,none,own,1,skilled,1,none,yes,0
7182646,none,4,current loans paid,furniture/equipment,601,< 100 DM,< 1 year,1,female-divorced/separated/married,none,3,real estate,23,none,rent,1,unskilled-resident,2,none,yes,0
6839088,< 0 DM,24,critical account - other non-bank loans,car (used),2957,< 100 DM,>= 7 years,4,male-single,none,4,building society savings/life insurance,63,none,own,2,skilled,1,yes,yes,0
9873458,none,24,critical account - other non-bank loans,radio/television,2611,< 100 DM,>= 7 years,4,male-married/widowed,co-applicant,3,real estate,46,none,own,2,skilled,1,none,yes,0
1896222,< 0 DM,36,current loans paid,furniture/equipment,5179,< 100 DM,4 - 7 years,4,male-single,none,2,building society savings/life insurance,29,none,own,1,skilled,1,none,yes,1
3865701,none,21,past payment delays,car (used),2993,< 100 DM,1 - 4 years,3,male-single,none,2,real estate,28,stores,own,2,unskilled-resident,1,none,yes,0
1157229,none,18,current loans paid,repairs,1943,< 100 DM,< 1 year,4,female-divorced/separated/married,none,4,real estate,23,none,own,1,skilled,1,none,yes,1
3448928,none,24,all loans at bank paid,business,1559,< 100 DM,4 - 7 years,4,male-single,none,4,car or other,50,bank,own,1,skilled,1,yes,yes,0
4318645,none,18,current loans paid,furniture/equipment,3422,< 100 DM,>= 7 years,4,male-single,none,4,building society savings/life insurance,47,bank,own,3,skilled,2,yes,yes,0
7624820,0 - 200 DM,21,current loans paid,furniture/equipment,3976,unknown/none,4 - 7 years,2,male-single,none,3,car or other,35,none,own,1,skilled,1,yes,yes,0
8556957,none,18,current loans paid,car (new),6761,unknown/none,1 - 4 years,2,male-single,none,4,car or other,68,none,rent,2,skilled,1,none,yes,1
9294026,none,24,current loans paid,car (new),1249,< 100 DM,< 1 year,4,male-married/widowed,none,2,real estate,28,none,own,1,skilled,1,none,yes,0
8814062,< 0 DM,9,current loans paid,radio/television,1364,< 100 DM,4 - 7 years,3,male-single,none,4,real estate,59,none,own,1,skilled,1,none,yes,0
7578622,< 0 DM,12,current loans paid,radio/television,709,< 100 DM,>= 7 years,4,male-single,none,4,real estate,57,stores,own,1,unskilled-resident,1,none,yes,1
1129973,< 0 DM,20,critical account - other non-bank loans,car (new),2235,< 100 DM,1 - 4 years,4,male-married/widowed,guarantor,2,building society savings/life insurance,33,bank,rent,2,skilled,1,none,no,1
3785461,none,24,critical account - other non-bank loans,car (used),4042,unknown/none,4 - 7 years,3,male-single,none,4,building society savings/life insurance,43,none,own,2,skilled,1,yes,yes,0
6563566,none,15,critical account - other non-bank loans,radio/television,1471,< 100 DM,1 - 4 years,4,male-single,none,4,unknown-none,35,none,for free,2,skilled,1,yes,yes,0
8205907,< 0 DM,18,all loans at bank paid,car (new),1442,< 100 DM,4 - 7 years,4,male-single,none,4,unknown-none,32,none,for free,2,unskilled-resident,2,none,yes,1
4983715,none,36,past payment delays,car (new),10875,< 100 DM,>= 7 years,2,male-single,none,2,car or other,45,none,own,2,skilled,2,yes,yes,0
1607673,none,24,current loans paid,car (new),1474,100 - 500 DM,< 1 year,4,male-married/widowed,none,3,real estate,33,none,own,1,skilled,1,yes,yes,0
7984360,none,10,current loans paid,retraining,894,unknown/none,4 - 7 years,4,female-divorced/separated/married,none,3,building society savings/life insurance,40,none,own,1,skilled,1,yes,yes,0
8489771,none,15,critical account - other non-bank loans,furniture/equipment,3343,< 100 DM,1 - 4 years,4,male-single,none,2,unknown-none,28,none,for free,1,skilled,1,yes,yes,0
1769803,< 0 DM,15,current loans paid,car (new),3959,< 100 DM,1 - 4 years,3,female-divorced/separated/married,none,2,building society savings/life insurance,29,none,own,1,skilled,1,yes,yes,1
8600642,none,9,current loans paid,car (new),3577,100 - 500 DM,1 - 4 years,1,male-single,guarantor,2,real estate,26,none,rent,1,skilled,2,none,no,0
2919320,none,24,critical account - other non-bank loans,car (used),5804,>= 1000 DM,1 - 4 years,4,male-single,none,2,real estate,27,none,own,2,skilled,1,none,yes,0
2941810,none,18,past payment delays,business,2169,< 100 DM,1 - 4 years,4,male-married/widowed,none,2,car or other,28,none,own,1,skilled,1,yes,yes,1
5203823,< 0 DM,24,current loans paid,radio/television,2439,< 100 DM,< 1 year,4,female-divorced/separated/married,none,4,real estate,35,none,own,1,skilled,1,yes,yes,1
4987253,none,27,critical account - other non-bank loans,furniture/equipment,4526,>= 1000 DM,< 1 year,4,male-single,none,2,real estate,32,stores,own,2,unskilled-resident,2,yes,yes,0
6273169,none,10,current loans paid,furniture/equipment,2210,< 100 DM,1 - 4 years,2,male-single,none,2,real estate,25,bank,rent,1,unskilled-resident,1,none,yes,1
6364124,none,15,current loans paid,furniture/equipment,2221,500 - 1000 DM,1 - 4 years,2,female-divorced/separated/married,none,4,car or other,20,none,rent,1,skilled,1,none,yes,0
1218238,< 0 DM,18,current loans paid,radio/television,2389,< 100 DM,< 1 year,4,female-divorced/separated/married,none,1,car or other,27,stores,own,1,skilled,1,none,yes,0
8334248,none,12,critical account - other non-bank loans,furniture/equipment,3331,< 100 DM,>= 7 years,2,male-single,none,4,building society savings/life insurance,42,stores,own,1,skilled,1,none,yes,0
7214897,none,36,current loans paid,business,7409,unknown/none,>= 7 years,3,male-single,none,2,building society savings/life insurance,37,none,own,2,skilled,1,none,yes,0
7299602,< 0 DM,12,current loans paid,furniture/equipment,652,< 100 DM,>= 7 years,4,female-divorced/separated/married,none,4,building society savings/life insurance,24,none,rent,1,skilled,1,none,yes,0
8110158,none,36,past payment delays,furniture/equipment,7678,500 - 1000 DM,4 - 7 years,2,female-divorced/separated/married,none,4,car or other,40,none,own,2,skilled,1,yes,yes,0
3654815,> 200 DM or salary assignment,6,critical account - other non-bank loans,car (new),1343,< 100 DM,>= 7 years,1,male-single,none,4,real estate,46,none,own,2,skilled,2,none,no,0
6572384,< 0 DM,24,critical account - other non-bank loans,business,1382,100 - 500 DM,4 - 7 years,4,male-single,none,1,real estate,26,none,own,2,skilled,1,yes,yes,0
4718363,none,15,current loans paid,domestic appliances,874,unknown/none,< 1 year,4,female-divorced/separated/married,none,1,real estate,24,none,own,1,skilled,1,none,yes,0
4110964,< 0 DM,12,current loans paid,furniture/equipment,3590,< 100 DM,1 - 4 years,2,male-single,co-applicant,2,building society savings/life insurance,29,none,own,1,unskilled-resident,2,none,yes,0
5456397,0 - 200 DM,11,critical account - other non-bank loans,car (new),1322,>= 1000 DM,1 - 4 years,4,female-divorced/separated/married,none,4,car or other,40,none,own,2,skilled,1,none,yes,0
7560842,< 0 DM,18,all loans at bank paid,radio/television,1940,< 100 DM,< 1 year,3,male-single,co-applicant,4,unknown-none,36,bank,for free,1,highly skilled,1,yes,yes,0
2867079,none,36,current loans paid,radio/television,3595,< 100 DM,>= 7 years,4,male-single,none,2,car or other,28,none,own,1,skilled,1,none,yes,0
9165349,< 0 DM,9,current loans paid,car (new),1422,< 100 DM,< 1 year,3,male-single,none,2,unknown-none,27,none,for free,1,highly skilled,1,yes,yes,1
5074170,none,30,critical account - other non-bank loans,radio/television,6742,unknown/none,4 - 7 years,2,male-single,none,3,building society savings/life insurance,36,none,own,2,skilled,1,none,yes,0
1674264,none,24,current loans paid,car (used),7814,< 100 DM,4 - 7 years,3,male-single,none,3,car or other,38,none,own,1,highly skilled,1,yes,yes,0
7549449,none,24,current loans paid,car (used),9277,unknown/none,1 - 4 years,2,male-divorced/separated,none,4,unknown-none,48,none,for free,1,skilled,1,yes,yes,0
9453883,0 - 200 DM,30,critical account - other non-bank loans,car (new),2181,unknown/none,>= 7 years,4,male-single,none,4,real estate,36,none,own,2,skilled,1,none,yes,0
7539149,none,18,critical account - other non-bank loans,radio/television,1098,< 100 DM,unemployed,4,female-divorced/separated/married,none,4,car or other,65,none,own,2,unemployed-unskilled-non-resident,1,none,yes,0
2758767,0 - 200 DM,24,current loans paid,furniture/equipment,4057,< 100 DM,4 - 7 years,3,male-divorced/separated,none,3,car or other,43,none,own,1,skilled,1,yes,yes,1
5771164,< 0 DM,12,current loans paid,education,795,< 100 DM,< 1 year,4,female-divorced/separated/married,none,4,building society savings/life insurance,53,none,own,1,skilled,1,none,yes,1
7250365,0 - 200 DM,24,critical account - other non-bank loans,business,2825,unknown/none,4 - 7 years,4,male-single,none,3,unknown-none,34,none,own,2,skilled,2,yes,yes,0
6463462,0 - 200 DM,48,current loans paid,business,15672,< 100 DM,1 - 4 years,2,male-single,none,2,car or other,23,none,own,1,skilled,1,yes,yes,1
3678150,none,36,critical account - other non-bank loans,car (new),6614,< 100 DM,>= 7 years,4,male-single,none,4,car or other,34,none,own,2,highly skilled,1,yes,yes,0
7159187,none,28,all loans at bank paid,car (used),7824,unknown/none,< 1 year,3,male-single,guarantor,4,real estate,40,bank,rent,2,skilled,2,yes,yes,0
2996743,< 0 DM,27,critical account - other non-bank loans,business,2442,< 100 DM,>= 7 years,4,male-single,none,4,car or other,43,stores,own,4,highly skilled,2,yes,yes,0
3755936,none,15,critical account - other non-bank loans,radio/television,1829,< 100 DM,>= 7 years,4,male-single,none,4,car or other,46,none,own,2,skilled,1,yes,yes,0
9858169,< 0 DM,12,critical account - other non-bank loans,car (new),2171,< 100 DM,1 - 4 years,4,male-single,none,4,building society savings/life insurance,38,bank,own,2,unskilled-resident,1,none,no,0
6011271,0 - 200 DM,36,critical account - other non-bank loans,car (used),5800,< 100 DM,1 - 4 years,3,male-single,none,4,car or other,34,none,own,2,skilled,1,yes,yes,0
2676319,none,18,critical account - other non-bank loans,radio/television,1169,unknown/none,1 - 4 years,4,male-single,none,3,building society savings/life insurance,29,none,own,2,skilled,1,yes,yes,0
9543202,none,36,past payment delays,car (used),8947,unknown/none,4 - 7 years,3,male-single,none,2,car or other,31,stores,own,1,highly skilled,2,yes,yes,0
4682068,< 0 DM,21,current loans paid,radio/television,2606,< 100 DM,< 1 year,4,female-divorced/separated/married,none,4,building society savings/life insurance,28,none,rent,1,highly skilled,1,yes,yes,0
5609033,none,12,critical account - other non-bank loans,furniture/equipment,1592,>= 1000 DM,4 - 7 years,3,female-divorced/separated/married,none,2,building society savings/life insurance,35,none,own,1,skilled,1,none,no,0
1863246,none,15,current loans paid,furniture/equipment,2186,unknown/none,4 - 7 years,1,female-divorced/separated/married,none,4,real estate,33,bank,rent,1,unskilled-resident,1,none,yes,0
3453367,< 0 DM,18,current loans paid,furniture/equipment,4153,< 100 DM,1 - 4 years,2,male-single,co-applicant,3,car or other,42,none,own,1,skilled,1,none,yes,1
5078589,< 0 DM,16,critical account - other non-bank loans,car (new),2625,< 100 DM,>= 7 years,2,male-single,guarantor,4,building society savings/life insurance,43,bank,rent,1,skilled,1,yes,yes,1
7409626,none,20,critical account - other non-bank loans,car (new),3485,unknown/none,< 1 year,2,male-divorced/separated,none,4,real estate,44,none,own,2,skilled,1,yes,yes,0
3861438,none,36,critical account - other non-bank loans,car (used),10477,unknown/none,>= 7 years,2,male-single,none,4,unknown-none,42,none,for free,2,skilled,1,none,yes,0
6653362,none,15,current loans paid,radio/television,1386,unknown/none,1 - 4 years,4,male-married/widowed,none,2,real estate,40,none,rent,1,skilled,1,yes,yes,0
2279281,none,24,current loans paid,radio/television,1278,< 100 DM,>= 7 years,4,male-single,none,1,real estate,36,none,own,1,highly skilled,1,yes,yes,0
9374296,< 0 DM,12,current loans paid,radio/television,1107,< 100 DM,1 - 4 years,2,male-single,none,2,real estate,20,none,rent,1,highly skilled,2,yes,yes,0
2769534,< 0 DM,21,current loans paid,car (new),3763,unknown/none,4 - 7 years,2,male-single,co-applicant,2,real estate,24,none,own,1,unskilled-resident,1,none,no,0
2117451,0 - 200 DM,36,current loans paid,education,3711,unknown/none,1 - 4 years,2,male-married/widowed,none,2,car or other,27,none,own,1,skilled,1,none,yes,0
5910784,none,15,past payment delays,car (used),3594,< 100 DM,< 1 year,1,female-divorced/separated/married,none,2,building society savings/life insurance,46,none,own,2,unskilled-resident,1,none,yes,0
6446222,0 - 200 DM,9,current loans paid,car (new),3195,unknown/none,1 - 4 years,1,female-divorced/separated/married,none,2,real estate,33,none,own,1,unskilled-resident,1,none,yes,0
1562036,none,36,past payment delays,radio/television,4454,< 100 DM,1 - 4 years,4,female-divorced/separated/married,none,4,real estate,34,none,own,2,skilled,1,none,yes,0
4535110,0 - 200 DM,24,critical account - other non-bank loans,furniture/equipment,4736,< 100 DM,< 1 year,2,female-divorced/separated/married,none,4,car or other,25,bank,own,1,unskilled-resident,1,none,yes,1
4788744,0 - 200 DM,30,current loans paid,radio/television,2991,unknown/none,>= 7 years,2,female-divorced/separated/married,none,4,car or other,25,none,own,1,skilled,1,none,yes,0
6790659,none,11,current loans paid,business,2142,>= 1000 DM,>= 7 years,1,male-divorced/separated,none,2,real estate,28,none,own,1,skilled,1,yes,yes,0
6687237,< 0 DM,24,all loans at bank paid,business,3161,< 100 DM,1 - 4 years,4,male-single,none,2,building society savings/life insurance,31,none,rent,1,skilled,1,yes,yes,1
3700907,0 - 200 DM,48,no credit - paid,other,18424,< 100 DM,1 - 4 years,1,female-divorced/separated/married,none,2,building society savings/life insurance,32,bank,own,1,highly skilled,1,yes,no,1
2284183,none,10,current loans paid,car (used),2848,100 - 500 DM,1 - 4 years,1,male-single,co-applicant,2,real estate,32,none,own,1,skilled,2,none,yes,0
9968219,< 0 DM,6,current loans paid,car (new),14896,< 100 DM,>= 7 years,1,male-single,none,4,unknown-none,68,bank,own,1,highly skilled,1,yes,yes,1
6987335,< 0 DM,24,current loans paid,furniture/equipment,2359,100 - 500 DM,unemployed,1,male-divorced/separated,none,1,building society savings/life insurance,33,none,own,1,skilled,1,none,yes,1
8752925,< 0 DM,24,current loans paid,furniture/equipment,3345,< 100 DM,>= 7 years,4,male-single,none,2,building society savings/life insurance,39,none,rent,1,highly skilled,1,yes,yes,1
5367701,none,18,critical account - other non-bank loans,furniture/equipment,1817,< 100 DM,1 - 4 years,4,female-divorced/separated/married,none,2,unknown-none,28,none,own,2,skilled,1,none,yes,0
5393100,none,48,past payment delays,radio/television,12749,500 - 1000 DM,4 - 7 years,4,male-single,none,1,car or other,37,none,own,1,highly skilled,1,yes,yes,0
4459246,< 0 DM,9,current loans paid,radio/television,1366,< 100 DM,< 1 year,3,female-divorced/separated/married,none,4,building society savings/life insurance,22,none,rent,1,skilled,1,none,yes,1
1342448,0 - 200 DM,12,current loans paid,car (new),2002,< 100 DM,4 - 7 years,3,male-single,none,4,building society savings/life insurance,30,none,rent,1,skilled,2,yes,yes,0
1646042,< 0 DM,24,all loans at bank paid,furniture/equipment,6872,< 100 DM,< 1 year,2,male-divorced/separated,none,1,building society savings/life insurance,55,bank,own,1,skilled,1,yes,yes,1
8308521,< 0 DM,12,all loans at bank paid,car (new),697,< 100 DM,< 1 year,4,male-single,none,2,car or other,46,bank,own,2,skilled,1,yes,yes,1
6172317,< 0 DM,18,critical account - other non-bank loans,furniture/equipment,1049,< 100 DM,< 1 year,4,female-divorced/separated/married,none,4,building society savings/life insurance,21,none,rent,1,skilled,1,none,yes,0
5333717,< 0 DM,48,current loans paid,car (used),10297,< 100 DM,4 - 7 years,4,male-single,none,4,unknown-none,39,stores,for free,3,skilled,2,yes,yes,1
3861659,none,30,current loans paid,radio/television,1867,unknown/none,>= 7 years,4,male-single,none,4,car or other,58,none,own,1,skilled,1,yes,yes,0
6910543,< 0 DM,12,past payment delays,car (new),1344,< 100 DM,1 - 4 years,4,male-single,none,2,real estate,43,none,own,2,unskilled-resident,2,none,yes,0
1061602,< 0 DM,24,current loans paid,furniture/equipment,1747,< 100 DM,< 1 year,4,male-single,co-applicant,1,building society savings/life insurance,24,none,own,1,unskilled-resident,1,none,no,0
4970330,0 - 200 DM,9,current loans paid,radio/television,1670,< 100 DM,< 1 year,4,female-divorced/separated/married,none,2,car or other,22,none,own,1,skilled,1,yes,yes,1
9608683,none,9,critical account - other non-bank loans,car (new),1224,< 100 DM,1 - 4 years,3,male-single,none,1,real estate,30,none,own,2,skilled,1,none,yes,0
8847915,none,12,critical account - other non-bank loans,radio/television,522,500 - 1000 DM,>= 7 years,4,male-single,none,4,building society savings/life insurance,42,none,own,2,skilled,2,yes,yes,0
4860879,< 0 DM,12,current loans paid,radio/television,1498,< 100 DM,1 - 4 years,4,female-divorced/separated/married,none,1,car or other,23,bank,own,1,skilled,1,none,yes,0
1242372,0 - 200 DM,30,past payment delays,radio/television,1919,100 - 500 DM,< 1 year,4,male-single,none,3,unknown-none,30,stores,own,2,highly skilled,1,none,yes,1
5171329,> 200 DM or salary assignment,9,current loans paid,radio/television,745,< 100 DM,1 - 4 years,3,female-divorced/separated/married,none,2,real estate,28,none,own,1,unskilled-resident,1,none,yes,1
8086940,0 - 200 DM,6,current loans paid,radio/television,2063,< 100 DM,< 1 year,4,male-married/widowed,none,3,car or other,30,none,rent,1,highly skilled,1,yes,yes,0
5621508,0 - 200 DM,60,current loans paid,education,6288,< 100 DM,1 - 4 years,4,male-single,none,4,unknown-none,42,none,for free,1,skilled,1,none,yes,1
5701557,none,24,critical account - other non-bank loans,car (used),6842,unknown/none,1 - 4 years,2,male-single,none,4,building society savings/life insurance,46,none,own,2,highly skilled,2,yes,yes,0
1490791,none,12,current loans paid,car (new),3527,unknown/none,< 1 year,2,male-single,none,3,building society savings/life insurance,45,none,own,1,highly skilled,2,yes,yes,0
7984042,none,10,current loans paid,car (new),1546,< 100 DM,1 - 4 years,3,male-single,none,2,real estate,31,none,own,1,unskilled-resident,2,none,no,0
4745533,none,24,current loans paid,furniture/equipment,929,unknown/none,4 - 7 years,4,male-single,none,2,car or other,31,stores,own,1,skilled,1,yes,yes,0
1360133,none,4,critical account - other non-bank loans,car (new),1455,< 100 DM,4 - 7 years,2,male-single,none,1,real estate,42,none,own,3,unskilled-resident,2,none,yes,0
9152373,< 0 DM,15,current loans paid,furniture/equipment,1845,< 100 DM,< 1 year,4,female-divorced/separated/married,guarantor,1,building society savings/life insurance,46,none,rent,1,skilled,1,none,yes,0
8743438,0 - 200 DM,48,no credit - paid,car (new),8358,500 - 1000 DM,< 1 year,1,female-divorced/separated/married,none,1,car or other,30,none,own,2,skilled,1,none,yes,0
4419761,< 0 DM,24,all loans at bank paid,furniture/equipment,3349,500 - 1000 DM,< 1 year,4,male-single,none,4,unknown-none,30,none,for free,1,skilled,2,yes,yes,1
5135310,none,12,current loans paid,car (new),2859,unknown/none,unemployed,4,male-single,none,4,unknown-none,38,none,own,1,highly skilled,1,yes,yes,0
6359252,none,18,current loans paid,furniture/equipment,1533,< 100 DM,< 1 year,4,male-married/widowed,co-applicant,1,building society savings/life insurance,43,none,own,1,unskilled-resident,2,none,yes,1
2579500,none,24,current loans paid,radio/television,3621,100 - 500 DM,>= 7 years,2,male-single,none,4,car or other,31,none,own,2,skilled,1,none,yes,1
5856859,0 - 200 DM,18,critical account - other non-bank loans,business,3590,< 100 DM,unemployed,3,male-married/widowed,none,3,car or other,40,none,own,3,unemployed-unskilled-non-resident,2,yes,yes,0
4531283,< 0 DM,36,past payment delays,business,2145,< 100 DM,4 - 7 years,2,male-single,none,1,car or other,24,none,own,2,skilled,1,yes,yes,1
5825152,0 - 200 DM,24,current loans paid,car (used),4113,500 - 1000 DM,< 1 year,3,female-divorced/separated/married,none,4,car or other,28,none,rent,1,skilled,1,none,yes,1
7225727,none,36,current loans paid,furniture/equipment,10974,< 100 DM,unemployed,4,female-divorced/separated/married,none,2,car or other,26,none,own,2,highly skilled,1,yes,yes,1
7714243,< 0 DM,12,current loans paid,car (new),1893,< 100 DM,1 - 4 years,4,female-divorced/separated/married,guarantor,4,building society savings/life insurance,29,none,own,1,skilled,1,yes,yes,0
4837212,< 0 DM,24,critical account - other non-bank loans,radio/television,1231,>= 1000 DM,>= 7 years,4,female-divorced/separated/married,none,4,building society savings/life insurance,57,none,rent,2,highly skilled,1,yes,yes,0
6919828,> 200 DM or salary assignment,30,critical account - other non-bank loans,radio/television,3656,unknown/none,>= 7 years,4,male-single,none,4,building society savings/life insurance,49,stores,own,2,unskilled-resident,1,none,yes,0
2791847,0 - 200 DM,9,critical account - other non-bank loans,radio/television,1154,< 100 DM,>= 7 years,2,male-single,none,4,real estate,37,none,own,3,unskilled-resident,1,none,yes,0
2849845,< 0 DM,28,current loans paid,car (new),4006,< 100 DM,1 - 4 years,3,male-single,none,2,car or other,45,none,own,1,unskilled-resident,1,none,yes,1
3667502,0 - 200 DM,24,current loans paid,furniture/equipment,3069,100 - 500 DM,>= 7 years,4,male-single,none,4,unknown-none,30,none,for free,1,skilled,1,none,yes,0
3226277,none,6,critical account - other non-bank loans,radio/television,1740,< 100 DM,>= 7 years,2,male-married/widowed,none,2,real estate,30,none,rent,2,skilled,1,none,yes,0
6097436,0 - 200 DM,21,past payment delays,car (new),2353,< 100 DM,1 - 4 years,1,male-divorced/separated,none,4,building society savings/life insurance,47,none,own,2,skilled,1,none,yes,0
1545817,none,15,current loans paid,car (new),3556,unknown/none,1 - 4 years,3,male-single,none,2,unknown-none,29,none,own,1,skilled,1,none,yes,0
7606017,none,24,current loans paid,radio/television,2397,500 - 1000 DM,>= 7 years,3,male-single,none,2,car or other,35,bank,own,2,skilled,1,yes,yes,1
6567094,0 - 200 DM,6,current loans paid,repairs,454,< 100 DM,< 1 year,3,male-married/widowed,none,1,building society savings/life insurance,22,none,own,1,unskilled-resident,1,none,yes,0
1721068,0 - 200 DM,30,current loans paid,radio/television,1715,unknown/none,1 - 4 years,4,female-divorced/separated/married,none,1,car or other,26,none,own,1,skilled,1,none,yes,0
5114820,0 - 200 DM,27,critical account - other non-bank loans,radio/television,2520,500 - 1000 DM,1 - 4 years,4,male-single,none,2,building society savings/life insurance,23,none,own,2,unskilled-resident,1,none,yes,1
7437809,none,15,current loans paid,radio/television,3568,< 100 DM,>= 7 years,4,female-divorced/separated/married,none,2,car or other,54,bank,rent,1,highly skilled,1,yes,yes,0
9159315,none,42,current loans paid,radio/television,7166,unknown/none,4 - 7 years,2,male-married/widowed,none,4,building society savings/life insurance,29,none,rent,1,skilled,1,yes,yes,0
5764003,< 0 DM,11,critical account - other non-bank loans,car (new),3939,< 100 DM,1 - 4 years,1,male-single,none,2,real estate,40,none,own,2,unskilled-resident,2,none,yes,0
1419235,0 - 200 DM,15,current loans paid,repairs,1514,100 - 500 DM,1 - 4 years,4,male-single,guarantor,2,real estate,22,none,own,1,skilled,1,none,yes,0
5842641,none,24,current loans paid,car (new),7393,< 100 DM,1 - 4 years,1,male-single,none,4,building society savings/life insurance,43,none,own,1,unskilled-resident,2,none,yes,0
1259519,< 0 DM,24,all loans at bank paid,car (new),1193,< 100 DM,unemployed,1,female-divorced/separated/married,co-applicant,4,unknown-none,29,none,rent,2,unemployed-unskilled-non-resident,1,none,yes,1
3793320,< 0 DM,60,current loans paid,business,7297,< 100 DM,>= 7 years,4,male-single,co-applicant,4,unknown-none,36,none,rent,1,skilled,1,none,yes,1
7276981,none,30,critical account - other non-bank loans,radio/television,2831,< 100 DM,1 - 4 years,4,female-divorced/separated/married,none,2,car or other,33,none,own,1,skilled,1,yes,yes,0
3160914,> 200 DM or salary assignment,24,current loans paid,radio/television,1258,500 - 1000 DM,1 - 4 years,3,female-divorced/separated/married,none,3,car or other,57,none,own,1,unskilled-resident,1,none,yes,0
4116332,0 - 200 DM,6,current loans paid,radio/television,753,< 100 DM,1 - 4 years,2,female-divorced/separated/married,guarantor,3,real estate,64,none,own,1,skilled,1,none,yes,0
2401016,0 - 200 DM,18,past payment delays,business,2427,unknown/none,>= 7 years,4,male-single,none,2,building society savings/life insurance,42,none,own,2,skilled,1,none,yes,0
6097153,none,24,past payment delays,car (new),2538,< 100 DM,>= 7 years,4,male-single,none,4,car or other,47,none,own,2,unskilled-resident,2,none,yes,1
3797948,0 - 200 DM,15,all loans at bank paid,car (new),1264,100 - 500 DM,1 - 4 years,2,male-married/widowed,none,2,building society savings/life insurance,25,none,rent,1,skilled,1,none,yes,1
6006685,0 - 200 DM,30,critical account - other non-bank loans,furniture/equipment,8386,< 100 DM,4 - 7 years,2,male-single,none,2,building society savings/life insurance,49,none,own,1,skilled,1,none,yes,1
6720199,none,48,current loans paid,business,4844,< 100 DM,unemployed,3,male-single,none,2,car or other,33,bank,rent,1,highly skilled,1,yes,yes,1
2846538,> 200 DM or salary assignment,21,current loans paid,car (new),2923,100 - 500 DM,1 - 4 years,1,female-divorced/separated/married,none,1,car or other,28,bank,own,1,highly skilled,1,yes,yes,0
1852011,< 0 DM,36,current loans paid,car (used),8229,< 100 DM,1 - 4 years,2,male-single,none,2,building society savings/life insurance,26,none,own,1,skilled,2,none,yes,1
6947593,none,24,critical account - other non-bank loans,furniture/equipment,2028,< 100 DM,4 - 7 years,2,male-single,none,2,building society savings/life insurance,30,none,own,2,unskilled-resident,1,none,yes,0
